																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Spectrum	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Mass	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
[u]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
231.0205	21268.0	21161.0	20454.0	21041.0	19573.0	22523.0	22042.0	21535.0	21308.0	21295.0	20908.0	20868.0	19987.0	20814.0	20694.0	21215.0	20547.0	20361.0	20040.0	21055.0	20280.0	20868.0	20841.0	20587.0	21135.0	20614.0	19626.0	20948.0	20801.0	20627.0	20961.0	21615.0	19760.0	19306.0	21175.0	21148.0	20267.0	20681.0	20014.0	19546.0	21001.0	21215.0	20547.0	20814.0	21028.0	22283.0	20280.0	22109.0	20854.0	21375.0	20000.0	21709.0	20961.0	20547.0	20481.0	21882.0	20521.0	20921.0	20868.0	21602.0	20521.0	19306.0	21628.0	20668.0	20320.0	20828.0	19973.0	21281.0	19947.0	20080.0	21295.0	20654.0	20454.0	21068.0	20908.0	20801.0	21895.0	19306.0	21522.0	20040.0	18198.0	20507.0	19413.0	19773.0	20668.0	20134.0	19853.0	21348.0	21428.0	20134.0	20334.0	20014.0	20120.0	20774.0	19546.0	20254.0	18879.0	20227.0	20828.0	18892.0	20534.0	20000.0	20040.0	20454.0	20788.0	19880.0	20601.0	21508.0	20014.0	21335.0	21148.0	19213.0	19853.0	20788.0	20921.0	19053.0	20668.0	21375.0	18372.0	20814.0	20307.0	20441.0	20721.0	21055.0	20934.0	19840.0	20828.0	19787.0	20534.0	20240.0	20187.0	20401.0	20494.0	19653.0	19960.0	20761.0	21628.0	20240.0	20427.0	18679.0	21388.0	21669.0	21402.0	19907.0	20761.0	19973.0	20601.0	20868.0	20627.0	21628.0	20240.0	20320.0	20214.0	20414.0	21215.0	21295.0	19560.0	19880.0	19079.0	20334.0	20988.0	20214.0	20454.0	20067.0	20027.0	20547.0	20814.0	20467.0	19987.0	20908.0	20174.0	19680.0	20721.0	19013.0	19173.0	19720.0	20734.0	20454.0	19146.0	20134.0	19400.0	22723.0	21455.0	20320.0	20361.0	21015.0	21015.0	19493.0	19867.0	20054.0	20200.0	19960.0	20788.0	19346.0	22416.0	19853.0	20814.0	19426.0	22016.0	20120.0	
231.0282	21322.0	20454.0	21535.0	21882.0	20094.0	20748.0	19306.0	23097.0	21001.0	20160.0	20908.0	21161.0	19787.0	22162.0	20894.0	21001.0	20067.0	20481.0	20054.0	20187.0	20107.0	19426.0	20814.0	20774.0	19533.0	19787.0	21415.0	21482.0	20134.0	20000.0	19800.0	21215.0	21095.0	21815.0	20748.0	20521.0	20014.0	20000.0	19546.0	21255.0	20601.0	22483.0	20387.0	20401.0	20280.0	20187.0	21468.0	21255.0	20094.0	21628.0	20427.0	21215.0	20574.0	21175.0	19800.0	21148.0	21081.0	21682.0	21055.0	20374.0	21642.0	20387.0	19400.0	20694.0	20361.0	20227.0	21642.0	20601.0	21041.0	20574.0	20587.0	20668.0	20507.0	20387.0	20681.0	19987.0	20627.0	21188.0	20187.0	21108.0	20814.0	19506.0	20921.0	20934.0	20174.0	21415.0	20654.0	21308.0	19947.0	22683.0	20467.0	21001.0	20854.0	22496.0	19039.0	19440.0	20561.0	20094.0	20521.0	20774.0	20694.0	20387.0	21308.0	21068.0	20507.0	19760.0	20307.0	20320.0	19333.0	21161.0	21308.0	21281.0	19880.0	20334.0	21108.0	20000.0	21669.0	19960.0	20134.0	20307.0	20240.0	20267.0	21522.0	21869.0	19813.0	19973.0	20374.0	20948.0	20828.0	19360.0	19626.0	21041.0	20134.0	21602.0	21095.0	20854.0	20320.0	20254.0	20681.0	21081.0	20481.0	21081.0	19760.0	20908.0	19760.0	19987.0	19520.0	21495.0	20094.0	21068.0	20654.0	18932.0	20708.0	20587.0	20668.0	19186.0	21388.0	21935.0	21882.0	20814.0	19800.0	19346.0	21562.0	20320.0	19813.0	20708.0	22216.0	20200.0	20654.0	20774.0	19560.0	21215.0	20788.0	20294.0	19480.0	22202.0	20160.0	19893.0	21175.0	19840.0	19440.0	18972.0	20934.0	20868.0	19186.0	20534.0	21015.0	20521.0	20147.0	22082.0	19853.0	21588.0	20814.0	19079.0	19026.0	20587.0	20214.0	19707.0	22830.0	20627.0	
231.0359	21362.0	21281.0	20988.0	20307.0	21575.0	20574.0	21281.0	21015.0	21068.0	20694.0	21335.0	20494.0	20881.0	20427.0	21281.0	19319.0	20641.0	21722.0	20774.0	20134.0	22082.0	20000.0	22016.0	19533.0	20307.0	20668.0	20614.0	23123.0	22002.0	21802.0	21255.0	20361.0	22109.0	20561.0	20494.0	20761.0	21188.0	21789.0	19573.0	21522.0	20147.0	19586.0	19693.0	20974.0	21281.0	19787.0	19747.0	20200.0	19813.0	20294.0	21709.0	19319.0	21869.0	21535.0	20921.0	21081.0	20107.0	20254.0	22189.0	21415.0	20748.0	20988.0	19106.0	21281.0	19760.0	19853.0	21482.0	19173.0	20387.0	20107.0	21375.0	20294.0	21055.0	20534.0	19680.0	20801.0	20614.0	20134.0	20841.0	20227.0	20934.0	19493.0	20828.0	20401.0	19840.0	20841.0	20387.0	19346.0	21602.0	21308.0	21562.0	20427.0	20120.0	20654.0	20107.0	21415.0	20507.0	20748.0	20801.0	21335.0	20988.0	19973.0	20387.0	21482.0	19867.0	21935.0	19453.0	20894.0	19693.0	20948.0	20387.0	20934.0	21588.0	20681.0	21015.0	21388.0	19853.0	20641.0	20014.0	19066.0	21402.0	21015.0	21468.0	20307.0	19907.0	19720.0	18612.0	20681.0	19867.0	21548.0	20681.0	19987.0	21322.0	21695.0	21268.0	21642.0	20000.0	20601.0	21001.0	20988.0	20347.0	21135.0	21281.0	20494.0	21375.0	19813.0	20507.0	21188.0	21295.0	20414.0	19573.0	21028.0	20427.0	21268.0	19920.0	21068.0	19947.0	20214.0	19720.0	20307.0	20614.0	21588.0	22256.0	21175.0	21201.0	21628.0	21348.0	20561.0	19600.0	21535.0	21188.0	20240.0	20040.0	20854.0	20921.0	20774.0	20627.0	21615.0	21842.0	20521.0	20401.0	20187.0	20347.0	19920.0	19867.0	20174.0	20748.0	19480.0	21041.0	21548.0	22176.0	22002.0	20921.0	20908.0	20280.0	20214.0	19987.0	21121.0	20374.0	21295.0	
231.0436	21121.0	21362.0	21749.0	20614.0	21068.0	22790.0	19653.0	21281.0	20534.0	21415.0	21695.0	21789.0	21041.0	22536.0	19867.0	21869.0	22229.0	20708.0	20748.0	21442.0	20587.0	21215.0	20080.0	19707.0	21335.0	20014.0	19426.0	20868.0	20641.0	20948.0	21175.0	21735.0	20320.0	20467.0	20654.0	19493.0	19613.0	20040.0	21095.0	20347.0	20467.0	20214.0	20214.0	19493.0	20294.0	20761.0	20240.0	21015.0	21722.0	21535.0	20294.0	21095.0	20320.0	20988.0	20908.0	20174.0	20721.0	22256.0	21055.0	22549.0	21015.0	19426.0	21535.0	20601.0	21602.0	20654.0	20080.0	19920.0	20361.0	20961.0	21709.0	21348.0	20574.0	20547.0	20668.0	21281.0	20187.0	20708.0	20387.0	19693.0	21749.0	20334.0	21375.0	20481.0	20988.0	20454.0	19119.0	21468.0	20227.0	20347.0	20868.0	20134.0	20761.0	20214.0	19760.0	20841.0	21548.0	22056.0	21895.0	20708.0	20614.0	18972.0	21735.0	20721.0	19840.0	19626.0	20854.0	20507.0	19947.0	22763.0	20107.0	21108.0	21295.0	21762.0	20641.0	19546.0	20708.0	22002.0	20240.0	20721.0	20414.0	20761.0	20481.0	20721.0	20574.0	19920.0	20774.0	21255.0	20387.0	19960.0	20614.0	20627.0	20040.0	19760.0	21148.0	19920.0	21161.0	21749.0	20454.0	20587.0	21228.0	22323.0	21121.0	20200.0	20948.0	20481.0	21188.0	21228.0	19720.0	20040.0	20774.0	20974.0	20788.0	20881.0	20881.0	20601.0	21682.0	21215.0	21455.0	22229.0	20227.0	20254.0	20187.0	20334.0	20801.0	21388.0	20828.0	20601.0	22496.0	20654.0	19600.0	21415.0	19600.0	21602.0	20521.0	20921.0	21669.0	20240.0	20347.0	22456.0	20294.0	19760.0	20334.0	21935.0	20894.0	20214.0	21815.0	21041.0	21842.0	22176.0	21482.0	20601.0	20507.0	19680.0	20708.0	21055.0	21348.0	19987.0	21215.0	21375.0	
