																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Spectrum	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Mass	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
[u]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
231.0205	3695.0	4308.0	4642.0	4322.0	3428.0	3815.0	4308.0	4161.0	3481.0	3695.0	4188.0	3948.0	3828.0	3895.0	4055.0	3921.0	4375.0	3494.0	4188.0	3588.0	4041.0	3614.0	4228.0	4028.0	3601.0	3788.0	4562.0	3935.0	3841.0	3548.0	3855.0	3681.0	3641.0	4121.0	4161.0	4001.0	4095.0	4001.0	4308.0	4041.0	4455.0	3761.0	4348.0	4028.0	3695.0	3695.0	3841.0	3534.0	3855.0	3935.0	3881.0	3948.0	4108.0	3775.0	3908.0	3214.0	4415.0	3801.0	3601.0	4161.0	4201.0	4362.0	3468.0	3468.0	4121.0	4255.0	4255.0	3721.0	4055.0	3921.0	4175.0	3828.0	3841.0	4001.0	3868.0	3975.0	3735.0	4095.0	3881.0	3641.0	3508.0	3855.0	3668.0	3988.0	4442.0	3775.0	3681.0	4015.0	3895.0	4215.0	3414.0	4068.0	3908.0	4095.0	3788.0	3654.0	3841.0	4362.0	3921.0	4201.0	3815.0	3588.0	3628.0	3881.0	3748.0	4175.0	4028.0	4041.0	3815.0	4201.0	3641.0	3775.0	3561.0	3948.0	4562.0	4882.0	4201.0	4668.0	3948.0	3628.0	3534.0	3788.0	3988.0	3708.0	3695.0	3908.0	4228.0	3708.0	3935.0	3855.0	3654.0	4175.0	3881.0	3548.0	4295.0	4335.0	4241.0	3735.0	3801.0	3561.0	3321.0	3401.0	3721.0	4175.0	4028.0	3441.0	4055.0	4175.0	4228.0	3228.0	3735.0	3855.0	3908.0	3361.0	3908.0	4015.0	3681.0	4468.0	4135.0	3788.0	3748.0	3855.0	4322.0	4108.0	3988.0	3628.0	3695.0	3855.0	3374.0	4602.0	4001.0	4108.0	4055.0	3961.0	3988.0	4001.0	3788.0	4015.0	4161.0	4028.0	3975.0	3775.0	4295.0	3761.0	4348.0	4428.0	3881.0	3654.0	3801.0	3695.0	3348.0	4135.0	3735.0	4055.0	3841.0	3134.0	4322.0	3588.0	3161.0	3761.0	
231.0282	4241.0	3895.0	4055.0	3841.0	3628.0	4201.0	3521.0	4348.0	4161.0	3948.0	3828.0	3654.0	3735.0	3975.0	4228.0	4015.0	4108.0	3695.0	3695.0	3961.0	3788.0	3948.0	4442.0	3508.0	3561.0	4255.0	4562.0	3281.0	3895.0	4095.0	3561.0	3681.0	4562.0	3975.0	4068.0	3975.0	3695.0	4255.0	4228.0	4028.0	4068.0	3935.0	3721.0	3721.0	4188.0	3775.0	4108.0	4121.0	4268.0	4241.0	3775.0	3855.0	3721.0	3935.0	4095.0	4055.0	4215.0	3895.0	4241.0	3855.0	4388.0	3561.0	2881.0	4161.0	3321.0	3561.0	3548.0	3961.0	4241.0	4335.0	3708.0	3614.0	4095.0	4028.0	3775.0	3935.0	3975.0	4215.0	4068.0	4188.0	3921.0	4068.0	3828.0	4001.0	4241.0	4028.0	3361.0	4322.0	4322.0	3881.0	3628.0	3828.0	3574.0	3695.0	4428.0	3748.0	4121.0	3348.0	3908.0	3881.0	3748.0	4148.0	3708.0	3348.0	4268.0	3948.0	3828.0	3374.0	3841.0	3721.0	3321.0	3454.0	4322.0	3668.0	4215.0	4281.0	3801.0	4028.0	4068.0	3441.0	3454.0	3988.0	3641.0	4135.0	4415.0	4268.0	4255.0	4068.0	3841.0	3641.0	3935.0	4562.0	3588.0	4428.0	3975.0	3695.0	4095.0	4135.0	4348.0	4161.0	4348.0	3961.0	3521.0	3828.0	4228.0	4348.0	3788.0	4095.0	3961.0	4562.0	3614.0	3775.0	3654.0	3681.0	3695.0	3908.0	3975.0	3788.0	3841.0	4482.0	4055.0	3948.0	3801.0	3494.0	3268.0	3721.0	4161.0	3441.0	4148.0	4121.0	4175.0	4335.0	3948.0	3628.0	3935.0	4055.0	4628.0	3534.0	3588.0	3388.0	3588.0	3908.0	3281.0	3948.0	4455.0	3988.0	3695.0	4402.0	3828.0	3881.0	3868.0	3308.0	3961.0	3908.0	4362.0	3841.0	3695.0	3788.0	3815.0	3788.0	
231.0359	3988.0	4548.0	4148.0	3948.0	3948.0	3748.0	3414.0	4281.0	4108.0	4201.0	4108.0	4295.0	4068.0	3708.0	4015.0	4028.0	3975.0	3948.0	4121.0	3855.0	3681.0	4161.0	3668.0	3921.0	3988.0	4175.0	3574.0	3855.0	3654.0	3775.0	4268.0	3641.0	4695.0	3988.0	4708.0	3641.0	3454.0	4215.0	4201.0	3988.0	4161.0	3948.0	3775.0	4201.0	3868.0	4148.0	3788.0	3788.0	4055.0	4642.0	3855.0	4041.0	4642.0	4668.0	4041.0	3454.0	3761.0	3948.0	3668.0	3868.0	3641.0	3988.0	4308.0	3881.0	3374.0	3534.0	3468.0	4015.0	3841.0	3695.0	3868.0	3828.0	3841.0	4135.0	4148.0	3881.0	3721.0	4655.0	3641.0	4201.0	3695.0	3574.0	3628.0	3895.0	3975.0	4201.0	3801.0	3548.0	4041.0	4175.0	3681.0	3561.0	4041.0	4348.0	4041.0	3988.0	4055.0	4135.0	3775.0	3868.0	3574.0	3975.0	3735.0	4148.0	3721.0	4028.0	3961.0	3895.0	4628.0	3561.0	3614.0	3668.0	3988.0	4015.0	4161.0	4068.0	3654.0	3828.0	4522.0	3828.0	4108.0	3841.0	3921.0	3721.0	3641.0	3708.0	4588.0	3161.0	3868.0	3588.0	4081.0	4375.0	3695.0	4201.0	4628.0	3761.0	4268.0	3548.0	3815.0	3921.0	3708.0	3454.0	3748.0	3468.0	3574.0	4028.0	4041.0	3588.0	3908.0	3681.0	3908.0	3628.0	3521.0	4001.0	3841.0	3574.0	4348.0	3681.0	3855.0	4228.0	3788.0	4281.0	4415.0	3935.0	3628.0	4255.0	3881.0	3935.0	4802.0	4015.0	3975.0	3975.0	4068.0	4135.0	3815.0	4268.0	3721.0	3468.0	3735.0	4201.0	3401.0	4322.0	3361.0	3975.0	4228.0	4241.0	4442.0	3695.0	3828.0	3801.0	3948.0	4175.0	3748.0	3708.0	3254.0	4068.0	3748.0	3748.0	4241.0	3841.0	
231.0436	4081.0	3881.0	3908.0	3761.0	4428.0	3468.0	3841.0	3468.0	4682.0	3348.0	4508.0	4522.0	4001.0	3948.0	4081.0	4522.0	3775.0	4562.0	3815.0	4268.0	4028.0	3895.0	3574.0	3628.0	3428.0	3641.0	3788.0	4148.0	4055.0	3681.0	3481.0	4108.0	4135.0	3775.0	3334.0	3494.0	4015.0	4255.0	4428.0	4228.0	4108.0	4415.0	3828.0	4215.0	3961.0	3948.0	3628.0	3988.0	4148.0	3441.0	4121.0	3961.0	3788.0	3961.0	3975.0	3881.0	4388.0	3601.0	4188.0	3748.0	3654.0	4295.0	3908.0	3641.0	3775.0	4188.0	3988.0	4055.0	3841.0	3881.0	3454.0	3788.0	3841.0	3815.0	4295.0	3548.0	3708.0	4001.0	3895.0	3881.0	4322.0	3628.0	4588.0	4015.0	4281.0	3134.0	3948.0	3454.0	3481.0	3841.0	3855.0	3748.0	3508.0	3748.0	4268.0	3908.0	4068.0	3961.0	3855.0	4055.0	3695.0	4268.0	4281.0	4175.0	3601.0	3775.0	4828.0	4508.0	4468.0	3828.0	4015.0	3841.0	3788.0	3441.0	4148.0	3761.0	3908.0	4642.0	3961.0	4121.0	3788.0	3881.0	3748.0	3841.0	4161.0	3988.0	4148.0	4095.0	3975.0	3855.0	3961.0	3841.0	3468.0	3388.0	3908.0	3441.0	3828.0	3695.0	3374.0	3681.0	4055.0	3534.0	4535.0	3748.0	3695.0	3601.0	3881.0	4241.0	3988.0	4308.0	4028.0	4108.0	3308.0	4015.0	4135.0	4201.0	3735.0	3815.0	4255.0	3708.0	4402.0	4442.0	3548.0	4068.0	3908.0	3775.0	4068.0	3361.0	4028.0	3908.0	3668.0	4322.0	3988.0	4428.0	4322.0	3788.0	3881.0	4001.0	3935.0	3988.0	4055.0	4322.0	4335.0	4055.0	3641.0	4015.0	3668.0	3828.0	3401.0	3668.0	4055.0	4522.0	3975.0	3988.0	3641.0	3614.0	3961.0	4068.0	4375.0	4308.0	
